route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
R,L0S5-R-1095-S13_082750_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_083200_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_083500_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_083850_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_084300_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_084600_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_085100_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_085450_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_085900_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_086200_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_086700_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_086900_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_087500_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_087700_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_088300_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_088500_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_089100_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_089300_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_089900_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_090250_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_090800_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_090850_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_091500_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_091550_R..N96R,L0S5,Forest Hills-71 Av,0,R..N96R
R,L0S5-R-1095-S13_091650_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_092250_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_092650_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_093100_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_093450_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_093900_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_093900_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_094700_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_094850_R..N96R,L0S5,Forest Hills-71 Av,0,R..N96R
R,L0S5-R-1095-S13_094950_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_095500_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_095750_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_096200_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_096300_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_096900_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_097000_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_097600_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_097650_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_098200_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_098300_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_098900_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_099100_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_099250_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_099700_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_099750_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_100550_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_100750_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_100950_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_101300_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_101900_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_102000_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_102500_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_102800_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_103200_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_103400_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_103800_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_104100_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_104350_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_104800_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_105100_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_105500_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_105900_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_106200_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_106800_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_106900_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_107550_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_107600_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_108050_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_108350_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_109200_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_109250_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_109900_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_110050_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_110600_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_110850_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_111400_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_111800_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_112250_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_112700_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_112900_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_113350_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_113700_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_114300_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_114400_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_115100_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_115200_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_115950_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_116250_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_116900_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_117500_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_117900_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_118200_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_118900_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_119050_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_119850_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_119900_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_120800_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_120900_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_121400_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_121900_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_122550_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_122900_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_123450_R..N93R,L0S5,Forest Hills-71 Av,0,R..N93R
R,L0S5-R-1095-S13_123900_R..S71R,L0S5,Bay Ridge-95 St,1,R..S71R
R,L0S5-R-1095-S13_124000_R..N78R,L0S5,Queens Plaza,0,
R,L0S5-R-1095-S13_125000_R..N78R,L0S5,Queens Plaza,0,
R,L0S5-R-1095-S13_125800_R..N78R,L0S5,Queens Plaza,0,
R,L0S5-R-1095-S13_127100_R..N78R,L0S5,Queens Plaza,0,
R,L0S5-R-1095-S13_128450_R..N78R,L0S5,Queens Plaza,0,
R,L0S5-R-1095-S13_129650_R..N78R,L0S5,Queens Plaza,0,
R,L0S5-R-1095-S13_130900_R..N78R,L0S5,Queens Plaza,0,
R,L0S5-R-1095-S13_132300_R..N78R,L0S5,Queens Plaza,0,
R,L0S5-R-1095-S13_133500_R..N78R,L0S5,Queens Plaza,0,
1,L0S6-1-1093-S01_000650_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_002550_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_004550_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_006550_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_007450_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_008550_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_009450_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_010550_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_011450_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_012550_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_013450_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_014550_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_015450_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_016550_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_017450_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_018550_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_019450_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_020550_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_021450_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_022550_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_023450_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_024550_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_025450_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_026550_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_027450_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_028250_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_029450_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_029750_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_030900_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_031450_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_031700_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_032500_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_033300_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_033450_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_034100_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_034850_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_034900_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_035700_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_036150_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_036500_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_037150_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_037300_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_038100_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_038150_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_038900_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_039150_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_039500_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_039950_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_040250_1..S04R,L0S6,South Ferry,1,1..S04R
1,L0S6-1-1093-S01_040600_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_040750_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_041250_1..S04R,L0S6,South Ferry,1,1..S04R
1,L0S6-1-1093-S01_041550_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_041550_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_042200_1..S04R,L0S6,South Ferry,1,1..S04R
1,L0S6-1-1093-S01_042350_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_042550_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_043150_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_043200_1..S04R,L0S6,South Ferry,1,1..S04R
1,L0S6-1-1093-S01_043450_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_043850_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_043950_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_044300_1..S04R,L0S6,South Ferry,1,1..S04R
1,L0S6-1-1093-S01_044500_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_044650_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_044850_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_045250_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_045400_1..S04R,L0S6,South Ferry,1,1..S04R
1,L0S6-1-1093-S01_045700_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_045850_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_046100_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_046450_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_046650_1..S04R,L0S6,South Ferry,1,1..S04R
1,L0S6-1-1093-S01_046800_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_047050_1..N10R,L0S6,137 St-City College,0,
1,L0S6-1-1093-S01_047200_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_047550_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_047600_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_048050_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_048150_1..S04R,L0S6,South Ferry,1,1..S04R
1,L0S6-1-1093-S01_048200_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_048550_1..N10R,L0S6,137 St-City College,0,
1,L0S6-1-1093-S01_048600_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_049050_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_049100_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_049400_1..S12R,L0S6,South Ferry,1,1..S12R
1,L0S6-1-1093-S01_049450_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_049550_1..S04R,L0S6,South Ferry,1,1..S04R
1,L0S6-1-1093-S01_049800_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_049850_1..N10R,L0S6,137 St-City College,0,
1,L0S6-1-1093-S01_050250_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_050400_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_050600_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_050900_1..S12R,L0S6,South Ferry,1,1..S12R
1,L0S6-1-1093-S01_050950_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_050950_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_051350_1..N10R,L0S6,137 St-City College,0,
1,L0S6-1-1093-S01_051600_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_051750_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_052150_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_052200_1..S12R,L0S6,South Ferry,1,1..S12R
1,L0S6-1-1093-S01_052250_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_052500_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_052800_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_053050_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_053100_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_053350_1..S12R,L0S6,South Ferry,1,1..S12R
1,L0S6-1-1093-S01_053400_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_053700_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_053750_1..N14R,L0S6,215 St,0,
1,L0S6-1-1093-S01_054050_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_054350_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_054600_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_054650_1..N14R,L0S6,215 St,0,
1,L0S6-1-1093-S01_054650_1..S12R,L0S6,South Ferry,1,1..S12R
1,L0S6-1-1093-S01_054950_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_055250_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_055300_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_055550_1..N14R,L0S6,215 St,0,
1,L0S6-1-1093-S01_055800_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_055900_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_056100_1..S12R,L0S6,South Ferry,1,1..S12R
1,L0S6-1-1093-S01_056250_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_056400_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_056600_1..N14R,L0S6,215 St,0,
1,L0S6-1-1093-S01_056900_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_057000_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_057400_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_057400_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_057800_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_057900_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_058250_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_058400_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_058700_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_058900_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_059150_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_059400_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_059600_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_059900_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_060050_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_060400_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_060550_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_060900_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_061050_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_061400_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_061600_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_061900_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_062150_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_062400_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_062650_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_062900_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_063200_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_063400_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_063750_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_064000_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_064250_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_064500_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_064750_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_065000_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_065250_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_065500_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_065750_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_066100_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_066250_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_066700_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_066750_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_067250_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_067300_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_067750_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_067900_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_068250_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_068500_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_068750_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_069100_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_069350_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_069700_1..S03R,L0S6,South Ferry,1,1..S03R
1,L0S6-1-1093-S01_069850_1..N03R,L0S6,Van Cortlandt Park-242 St,0,1..N03R
1,L0S6-1-1093-S01_070300_1..S03R,L0S6,South Ferry,1,1..S03R
